batch_id,start_id,end_id,n_examples,primary_variable_id,primary_variable,construction_index,construction_family,repetition,language,language_name,domains,short_count,medium_count,long_count
2695,134701,134750,50,16,gender_noun_class,1,adjective_gender_agreement,2,es,Spanish,daily_life;education;food_household,15,25,10
2696,134751,134800,50,40,orthographic_and_tokenization_interface,1,hyphenation_or_compound_orthography,2,de,German,sports_recreation;workplace;travel_transport,15,25,10
2697,134801,134850,50,18,person_marking_and_person_hierarchy,1,first_second_third_person_agreement,6,es,Spanish,food_household;sports_recreation;workplace,15,25,10
2698,134851,134900,50,35,focus_and_given_new_marking,4,exclusive_only_focus,9,de,German,food_household;sports_recreation;workplace,15,25,10
2699,134901,134950,50,23,aspect_and_event_structure,1,progressive_or_imperfective,5,bg,Bulgarian,sports_recreation;workplace;travel_transport,15,25,10
2700,134951,135000,50,13,redundancy_cumulative_exponence,3,gender_number_across_phrase,14,tr,Turkish,health;news_public_affairs;family_relationships,15,25,10
2701,135001,135050,50,36,genericity_and_kind_level_reference,4,kind_denoting_reference,8,fr,French,news_public_affairs;family_relationships;science_technology,15,25,10
2702,135051,135100,50,4,case_marking,5,differential_object_marking,3,ru,Russian,arts_culture;social_interaction;health,15,25,10
2703,135101,135150,50,2,basic_constituent_order,5,topicalized_argument_order,4,ar,Arabic,social_interaction;health;news_public_affairs,15,25,10
2704,135151,135200,50,16,gender_noun_class,1,adjective_gender_agreement,10,hi,Hindi,family_relationships;science_technology;nature_environment,15,25,10
2705,135201,135250,50,27,mirativity_stance_and_affect_marking,4,stance_particle,1,tr,Turkish,workplace;travel_transport;arts_culture,15,25,10
2706,135251,135300,50,39,deixis_and_perspective_anchoring,4,temporal_deixis,9,tr,Turkish,news_public_affairs;family_relationships;science_technology,15,25,10
2707,135301,135350,50,36,genericity_and_kind_level_reference,3,habitual_generic,9,es,Spanish,sports_recreation;workplace;travel_transport,15,25,10
2708,135351,135400,50,19,inclusive_exclusive_distinction,3,inclusive_agreement_or_indexing,5,ta,Tamil,workplace;travel_transport;arts_culture,15,25,10
2709,135401,135450,50,10,morphological_segmentation_type,2,fusional_inflection,14,es,Spanish,food_household;sports_recreation;workplace,15,25,10
2710,135451,135500,50,34,topic_comment_structure,2,left_dislocation,13,zh,Chinese,social_interaction;health;news_public_affairs,15,25,10
2711,135501,135550,50,28,negation_and_polarity_structure,3,constituent_negation,5,tr,Turkish,family_relationships;science_technology;nature_environment,15,25,10
2712,135551,135600,50,20,pronoun_richness_and_reduction,2,null_or_reduced_pronoun,12,it,Italian,workplace;travel_transport;arts_culture,15,25,10
2713,135601,135650,50,21,possession_and_alienability,2,kinship_possession,13,es,Spanish,social_interaction;health;news_public_affairs,15,25,10
2714,135651,135700,50,2,basic_constituent_order,2,object_fronting,12,de,German,travel_transport;arts_culture;social_interaction,15,25,10
2715,135701,135750,50,33,discourse_relation_marking,5,consequence_or_result_relation,10,tr,Turkish,social_interaction;health;news_public_affairs,15,25,10
2716,135751,135800,50,13,redundancy_cumulative_exponence,4,negative_concord,8,fr,French,science_technology;nature_environment;daily_life,15,25,10
2717,135801,135850,50,29,quantifier_scope_and_distributivity,4,negation_quantifier_scope,4,fr,French,health;news_public_affairs;family_relationships,15,25,10
2718,135851,135900,50,6,transitivity_valency,2,monotransitive_clause,10,ru,Russian,sports_recreation;workplace;travel_transport,15,25,10
2719,135901,135950,50,33,discourse_relation_marking,3,concessive_relation,8,fr,French,sports_recreation;workplace;travel_transport,15,25,10
2720,135951,136000,50,25,epistemic_modality,1,possibility_statement,11,en,English,education;food_household;sports_recreation,15,25,10
2721,136001,136050,50,1,subject_expression_pro_drop,3,coordinated_subject_omission,9,pt,Portuguese,family_relationships;science_technology;nature_environment,15,25,10
2722,136051,136100,50,13,redundancy_cumulative_exponence,5,tense_plus_temporal_adverb,12,ru,Russian,social_interaction;health;news_public_affairs,15,25,10
2723,136101,136150,50,7,voice_and_agent_prominence,5,resultative_or_stative_passive,8,es,Spanish,science_technology;nature_environment;daily_life,15,25,10
2724,136151,136200,50,5,morphosyntactic_alignment,3,ergative_perfective_alignment,15,ru,Russian,travel_transport;arts_culture;social_interaction,15,25,10
2725,136201,136250,50,36,genericity_and_kind_level_reference,2,singular_generic,9,es,Spanish,nature_environment;daily_life;education,15,25,10
2726,136251,136300,50,7,voice_and_agent_prominence,3,middle_or_reflexive_voice,14,tr,Turkish,workplace;travel_transport;arts_culture,15,25,10
2727,136301,136350,50,33,discourse_relation_marking,5,consequence_or_result_relation,13,fr,French,education;food_household;sports_recreation,15,25,10
2728,136351,136400,50,17,animacy_and_humanness,5,reflexive_or_reciprocal_humanness_context,4,ja,Japanese,workplace;travel_transport;arts_culture,15,25,10
2729,136401,136450,50,4,case_marking,4,locative_ablative_or_instrumental,15,hi,Hindi,workplace;travel_transport;arts_culture,15,25,10
2730,136451,136500,50,38,speech_act_force_and_request_directness,4,performative_request,2,de,German,travel_transport;arts_culture;social_interaction,15,25,10
2731,136501,136550,50,2,basic_constituent_order,4,verb_initial_or_predicate_initial_order,10,ja,Japanese,workplace;travel_transport;arts_culture,15,25,10
2732,136551,136600,50,40,orthographic_and_tokenization_interface,5,alphanumeric_hashtag_or_filename_like_token,1,en,English,health;news_public_affairs;family_relationships,15,25,10
2733,136601,136650,50,12,optionality_vs_obligatoriness_of_marking,1,optional_subject_expression,2,es,Spanish,arts_culture;social_interaction;health,15,25,10
2734,136651,136700,50,36,genericity_and_kind_level_reference,2,singular_generic,10,ru,Russian,family_relationships;science_technology;nature_environment,15,25,10
2735,136701,136750,50,34,topic_comment_structure,1,topic_particle,7,ko,Korean,food_household;sports_recreation;workplace,15,25,10
2736,136751,136800,50,9,analytic_vs_synthetic_encoding,4,morphologically_bundled_case_possession,2,tr,Turkish,sports_recreation;workplace;travel_transport,15,25,10
2737,136801,136850,50,20,pronoun_richness_and_reduction,1,overt_full_pronoun,4,tr,Turkish,sports_recreation;workplace;travel_transport,15,25,10
2738,136851,136900,50,38,speech_act_force_and_request_directness,3,declarative_hint_request,7,de,German,workplace;travel_transport;arts_culture,15,25,10
2739,136901,136950,50,32,quotation_and_reported_speech_structure,3,quotative_particle_or_marker,3,tr,Turkish,health;news_public_affairs;family_relationships,15,25,10
2740,136951,137000,50,33,discourse_relation_marking,3,concessive_relation,5,tr,Turkish,news_public_affairs;family_relationships;science_technology,15,25,10
2741,137001,137050,50,9,analytic_vs_synthetic_encoding,3,periphrastic_modality,7,tr,Turkish,food_household;sports_recreation;workplace,15,25,10
2742,137051,137100,50,38,speech_act_force_and_request_directness,5,mitigated_or_polite_request,5,ja,Japanese,sports_recreation;workplace;travel_transport,15,25,10
2743,137101,137150,50,22,tense_prominence,5,tense_with_independent_time_adverb,13,fr,French,science_technology;nature_environment;daily_life,15,25,10
2744,137151,137200,50,4,case_marking,1,accusative_object_marking,12,fi,Finnish,science_technology;nature_environment;daily_life,15,25,10
2745,137201,137250,50,23,aspect_and_event_structure,1,progressive_or_imperfective,6,ru,Russian,education;food_household;sports_recreation,15,25,10
2746,137251,137300,50,38,speech_act_force_and_request_directness,5,mitigated_or_polite_request,8,es,Spanish,family_relationships;science_technology;nature_environment,15,25,10
2747,137301,137350,50,22,tense_prominence,5,tense_with_independent_time_adverb,3,fr,French,travel_transport;arts_culture;social_interaction,15,25,10
2748,137351,137400,50,25,epistemic_modality,1,possibility_statement,6,en,English,science_technology;nature_environment;daily_life,15,25,10
2749,137401,137450,50,28,negation_and_polarity_structure,4,negative_polarity_item_context,15,tr,Turkish,social_interaction;health;news_public_affairs,15,25,10
2750,137451,137500,50,13,redundancy_cumulative_exponence,5,tense_plus_temporal_adverb,11,es,Spanish,news_public_affairs;family_relationships;science_technology,15,25,10
2751,137501,137550,50,36,genericity_and_kind_level_reference,3,habitual_generic,7,de,German,social_interaction;health;news_public_affairs,15,25,10
2752,137551,137600,50,26,evidentiality,5,hearsay_or_attributed_evidence,1,tr,Turkish,sports_recreation;workplace;travel_transport,15,25,10
2753,137601,137650,50,28,negation_and_polarity_structure,3,constituent_negation,10,tr,Turkish,daily_life;education;food_household,15,25,10
2754,137651,137700,50,34,topic_comment_structure,5,contrastive_topic,3,zh,Chinese,daily_life;education;food_household,15,25,10
2755,137701,137750,50,2,basic_constituent_order,5,topicalized_argument_order,1,en,English,daily_life;education;food_household,15,25,10
2756,137751,137800,50,8,causativity_and_valency_change,1,morphological_causative,1,tr,Turkish,education;food_household;sports_recreation,15,25,10
2757,137801,137850,50,1,subject_expression_pro_drop,1,overt_vs_null_subject,13,it,Italian,social_interaction;health;news_public_affairs,15,25,10
2758,137851,137900,50,19,inclusive_exclusive_distinction,4,exclusive_agreement_or_indexing,13,id,Indonesian,travel_transport;arts_culture;social_interaction,15,25,10
2759,137901,137950,50,13,redundancy_cumulative_exponence,2,case_plus_adposition,10,en,English,nature_environment;daily_life;education,15,25,10
2760,137951,138000,50,34,topic_comment_structure,4,hanging_topic,12,ko,Korean,workplace;travel_transport;arts_culture,15,25,10
2761,138001,138050,50,11,agreement_indexing_density,3,nominal_gender_number_agreement,15,tr,Turkish,news_public_affairs;family_relationships;science_technology,15,25,10
2762,138051,138100,50,13,redundancy_cumulative_exponence,3,gender_number_across_phrase,12,ru,Russian,nature_environment;daily_life;education,15,25,10
2763,138101,138150,50,9,analytic_vs_synthetic_encoding,5,agglutinative_multi_feature_word,2,tr,Turkish,social_interaction;health;news_public_affairs,15,25,10
2764,138151,138200,50,31,subordination_and_embedding,1,finite_complement_clause,8,es,Spanish,science_technology;nature_environment;daily_life,15,25,10
2765,138201,138250,50,17,animacy_and_humanness,2,human_nonhuman_reference,15,tr,Turkish,news_public_affairs;family_relationships;science_technology,15,25,10
2766,138251,138300,50,3,nominal_modifier_order,5,multiple_modifier_order,15,tr,Turkish,sports_recreation;workplace;travel_transport,15,25,10
2767,138301,138350,50,20,pronoun_richness_and_reduction,3,clitic_pronoun,11,es,Spanish,family_relationships;science_technology;nature_environment,15,25,10
2768,138351,138400,50,28,negation_and_polarity_structure,2,negative_concord,15,tr,Turkish,nature_environment;daily_life;education,15,25,10
2769,138401,138450,50,35,focus_and_given_new_marking,4,exclusive_only_focus,4,de,German,nature_environment;daily_life;education,15,25,10
2770,138451,138500,50,34,topic_comment_structure,3,marked_topicalization,7,ko,Korean,family_relationships;science_technology;nature_environment,15,25,10
2771,138501,138550,50,29,quantifier_scope_and_distributivity,4,negation_quantifier_scope,8,es,Spanish,daily_life;education;food_household,15,25,10
2772,138551,138600,50,14,definiteness_and_specificity,1,definite_indefinite_article,10,ar,Arabic,daily_life;education;food_household,15,25,10
2773,138601,138650,50,33,discourse_relation_marking,2,contrastive_relation,14,es,Spanish,daily_life;education;food_household,15,25,10
2774,138651,138700,50,25,epistemic_modality,1,possibility_statement,14,es,Spanish,health;news_public_affairs;family_relationships,15,25,10
2775,138701,138750,50,8,causativity_and_valency_change,2,periphrastic_causative,3,ko,Korean,education;food_household;sports_recreation,15,25,10
2776,138751,138800,50,18,person_marking_and_person_hierarchy,4,person_sensitive_argument_marking,13,hi,Hindi,daily_life;education;food_household,15,25,10
2777,138801,138850,50,36,genericity_and_kind_level_reference,3,habitual_generic,2,de,German,workplace;travel_transport;arts_culture,15,25,10
2778,138851,138900,50,16,gender_noun_class,5,gender_assignment_across_nouns,13,ru,Russian,social_interaction;health;news_public_affairs,15,25,10
2779,138901,138950,50,24,modality_and_mood,1,imperative_mood,10,tr,Turkish,science_technology;nature_environment;daily_life,15,25,10
2780,138951,139000,50,35,focus_and_given_new_marking,3,fronted_or_marked_focus,9,de,German,science_technology;nature_environment;daily_life,15,25,10
2781,139001,139050,50,27,mirativity_stance_and_affect_marking,3,evaluative_stance_adverbial,2,ja,Japanese,science_technology;nature_environment;daily_life,15,25,10
2782,139051,139100,50,20,pronoun_richness_and_reduction,4,weak_vs_strong_pronoun,1,es,Spanish,health;news_public_affairs;family_relationships,15,25,10
2783,139101,139150,50,31,subordination_and_embedding,5,nonfinite_or_infinitival_complement,8,es,Spanish,education;food_household;sports_recreation,15,25,10
2784,139151,139200,50,30,conditional_and_counterfactual_marking,4,inverted_or_markerless_conditional,2,es,Spanish,workplace;travel_transport;arts_culture,15,25,10
2785,139201,139250,50,32,quotation_and_reported_speech_structure,5,mixed_or_shifted_report_structure,10,es,Spanish,food_household;sports_recreation;workplace,15,25,10
2786,139251,139300,50,40,orthographic_and_tokenization_interface,4,natural_punctuation_attachment,4,tr,Turkish,science_technology;nature_environment;daily_life,15,25,10
2787,139301,139350,50,22,tense_prominence,5,tense_with_independent_time_adverb,12,es,Spanish,daily_life;education;food_household,15,25,10
2788,139351,139400,50,34,topic_comment_structure,1,topic_particle,9,en,English,science_technology;nature_environment;daily_life,15,25,10
